epoch 0/200,training accuracy:0.540243,validation accuracy:0.539900
epoch 101/200,training accuracy:0.646365,validation accuracy:0.645718
epoch 102/200,training accuracy:0.646415,validation accuracy:0.645686
epoch 103/200,training accuracy:0.646456,validation accuracy:0.645701
epoch 104/200,training accuracy:0.646536,validation accuracy:0.645764
epoch 105/200,training accuracy:0.646581,validation accuracy:0.645796
epoch 106/200,training accuracy:0.646613,validation accuracy:0.645988
epoch 107/200,training accuracy:0.646773,validation accuracy:0.645960
epoch 108/200,training accuracy:0.646731,validation accuracy:0.646062
epoch 109/200,training accuracy:0.646794,validation accuracy:0.646120
epoch 110/200,training accuracy:0.646931,validation accuracy:0.646093
epoch 111/200,training accuracy:0.646913,validation accuracy:0.646190
epoch 112/200,training accuracy:0.646908,validation accuracy:0.646262
epoch 113/200,training accuracy:0.647088,validation accuracy:0.646271
epoch 114/200,training accuracy:0.647135,validation accuracy:0.646462
epoch 115/200,training accuracy:0.647193,validation accuracy:0.646388
epoch 116/200,training accuracy:0.647276,validation accuracy:0.646597
epoch 117/200,training accuracy:0.647324,validation accuracy:0.646533
epoch 118/200,training accuracy:0.647382,validation accuracy:0.646658
epoch 119/200,training accuracy:0.647377,validation accuracy:0.646627
epoch 120/200,training accuracy:0.647408,validation accuracy:0.646707
epoch 121/200,training accuracy:0.647639,validation accuracy:0.646694
epoch 122/200,training accuracy:0.647569,validation accuracy:0.646834
epoch 123/200,training accuracy:0.647654,validation accuracy:0.646815
epoch 124/200,training accuracy:0.647764,validation accuracy:0.646856
epoch 125/200,training accuracy:0.647900,validation accuracy:0.646924
epoch 126/200,training accuracy:0.647947,validation accuracy:0.646945
epoch 127/200,training accuracy:0.648042,validation accuracy:0.647024
epoch 128/200,training accuracy:0.648144,validation accuracy:0.647060
epoch 129/200,training accuracy:0.648167,validation accuracy:0.647199
epoch 130/200,training accuracy:0.648343,validation accuracy:0.647275
epoch 131/200,training accuracy:0.648343,validation accuracy:0.647304
epoch 132/200,training accuracy:0.648588,validation accuracy:0.647452
epoch 133/200,training accuracy:0.648537,validation accuracy:0.647487
epoch 134/200,training accuracy:0.648668,validation accuracy:0.647664
epoch 135/200,training accuracy:0.648694,validation accuracy:0.647638
epoch 136/200,training accuracy:0.648832,validation accuracy:0.647695
epoch 137/200,training accuracy:0.648783,validation accuracy:0.647758
epoch 138/200,training accuracy:0.648988,validation accuracy:0.647826
epoch 139/200,training accuracy:0.649056,validation accuracy:0.647908
epoch 140/200,training accuracy:0.649110,validation accuracy:0.647994
epoch 141/200,training accuracy:0.649164,validation accuracy:0.647956
epoch 142/200,training accuracy:0.649249,validation accuracy:0.648072
epoch 143/200,training accuracy:0.649363,validation accuracy:0.648098
epoch 144/200,training accuracy:0.649403,validation accuracy:0.648214
epoch 145/200,training accuracy:0.649500,validation accuracy:0.648276
epoch 146/200,training accuracy:0.649471,validation accuracy:0.648338
epoch 147/200,training accuracy:0.649666,validation accuracy:0.648466
epoch 148/200,training accuracy:0.649788,validation accuracy:0.648533
epoch 149/200,training accuracy:0.649850,validation accuracy:0.648632
epoch 150/200,training accuracy:0.649965,validation accuracy:0.648637
epoch 151/200,training accuracy:0.650076,validation accuracy:0.648786
epoch 152/200,training accuracy:0.650125,validation accuracy:0.648784
epoch 153/200,training accuracy:0.650134,validation accuracy:0.648889
epoch 154/200,training accuracy:0.650263,validation accuracy:0.649063
epoch 155/200,training accuracy:0.650243,validation accuracy:0.649157
epoch 156/200,training accuracy:0.650281,validation accuracy:0.649107
epoch 157/200,training accuracy:0.650482,validation accuracy:0.649090
epoch 158/200,training accuracy:0.650480,validation accuracy:0.649202
epoch 159/200,training accuracy:0.650612,validation accuracy:0.649283
epoch 160/200,training accuracy:0.650661,validation accuracy:0.649386
epoch 161/200,training accuracy:0.650744,validation accuracy:0.649439
epoch 162/200,training accuracy:0.650782,validation accuracy:0.649442
epoch 163/200,training accuracy:0.650848,validation accuracy:0.649487
epoch 164/200,training accuracy:0.650955,validation accuracy:0.649610
epoch 165/200,training accuracy:0.650994,validation accuracy:0.649712
epoch 166/200,training accuracy:0.651083,validation accuracy:0.649790
epoch 167/200,training accuracy:0.651254,validation accuracy:0.649579
epoch 168/200,training accuracy:0.651272,validation accuracy:0.649818
epoch 169/200,training accuracy:0.651269,validation accuracy:0.649720
epoch 170/200,training accuracy:0.651382,validation accuracy:0.649953
epoch 171/200,training accuracy:0.651413,validation accuracy:0.649911
epoch 172/200,training accuracy:0.651510,validation accuracy:0.650021
epoch 173/200,training accuracy:0.651602,validation accuracy:0.650075
epoch 174/200,training accuracy:0.651701,validation accuracy:0.650139
epoch 175/200,training accuracy:0.651804,validation accuracy:0.650212
epoch 176/200,training accuracy:0.651833,validation accuracy:0.650152
epoch 177/200,training accuracy:0.651919,validation accuracy:0.650143
epoch 178/200,training accuracy:0.652040,validation accuracy:0.650204
epoch 179/200,training accuracy:0.652083,validation accuracy:0.650351
epoch 180/200,training accuracy:0.652193,validation accuracy:0.650349
epoch 181/200,training accuracy:0.652318,validation accuracy:0.650405
epoch 182/200,training accuracy:0.652365,validation accuracy:0.650512
epoch 183/200,training accuracy:0.652406,validation accuracy:0.650555
epoch 184/200,training accuracy:0.652475,validation accuracy:0.650729
epoch 185/200,training accuracy:0.652515,validation accuracy:0.650747
epoch 186/200,training accuracy:0.652568,validation accuracy:0.650736
epoch 187/200,training accuracy:0.652763,validation accuracy:0.650866
epoch 188/200,training accuracy:0.652770,validation accuracy:0.650915
epoch 189/200,training accuracy:0.652779,validation accuracy:0.650916
epoch 190/200,training accuracy:0.652851,validation accuracy:0.650957
epoch 191/200,training accuracy:0.652872,validation accuracy:0.651111
epoch 192/200,training accuracy:0.653041,validation accuracy:0.651021
epoch 193/200,training accuracy:0.653026,validation accuracy:0.651138
epoch 194/200,training accuracy:0.653092,validation accuracy:0.651146
epoch 195/200,training accuracy:0.653158,validation accuracy:0.651176
epoch 196/200,training accuracy:0.653306,validation accuracy:0.651253
epoch 197/200,training accuracy:0.653271,validation accuracy:0.651304
epoch 198/200,training accuracy:0.653513,validation accuracy:0.651474
epoch 199/200,training accuracy:0.653525,validation accuracy:0.651472
Finished. Saving the model to /h/u8/c8/01/lyumengx/csc2515/CSC2515Dota2DraftPredictionProject/algorithms/shawn/fc_1.batch.pth
The best validation accuracy occurs at 199th epoch
