epoch 0/200,training accuracy:0.501949,validation accuracy:0.515648
epoch 80/200,training accuracy:0.599500,validation accuracy:0.597834
epoch 81/200,training accuracy:0.599549,validation accuracy:0.598919
epoch 82/200,training accuracy:0.599935,validation accuracy:0.599026
epoch 83/200,training accuracy:0.600487,validation accuracy:0.598787
epoch 84/200,training accuracy:0.600613,validation accuracy:0.598741
epoch 85/200,training accuracy:0.600834,validation accuracy:0.599608
epoch 86/200,training accuracy:0.600284,validation accuracy:0.599743
epoch 87/200,training accuracy:0.601505,validation accuracy:0.598495
epoch 88/200,training accuracy:0.600934,validation accuracy:0.598466
epoch 89/200,training accuracy:0.600901,validation accuracy:0.599392
epoch 90/200,training accuracy:0.601140,validation accuracy:0.599045
epoch 91/200,training accuracy:0.600990,validation accuracy:0.600183
epoch 92/200,training accuracy:0.600888,validation accuracy:0.599304
epoch 93/200,training accuracy:0.600894,validation accuracy:0.599330
epoch 94/200,training accuracy:0.601541,validation accuracy:0.599762
epoch 95/200,training accuracy:0.601442,validation accuracy:0.600168
epoch 96/200,training accuracy:0.602107,validation accuracy:0.600263
epoch 97/200,training accuracy:0.601572,validation accuracy:0.600235
epoch 98/200,training accuracy:0.601585,validation accuracy:0.600185
epoch 99/200,training accuracy:0.601644,validation accuracy:0.599646
epoch 100/200,training accuracy:0.602320,validation accuracy:0.600379
epoch 101/200,training accuracy:0.601744,validation accuracy:0.599781
epoch 102/200,training accuracy:0.601170,validation accuracy:0.600134
epoch 103/200,training accuracy:0.601162,validation accuracy:0.600178
epoch 104/200,training accuracy:0.602021,validation accuracy:0.600769
epoch 105/200,training accuracy:0.602376,validation accuracy:0.600771
epoch 106/200,training accuracy:0.602287,validation accuracy:0.599638
epoch 107/200,training accuracy:0.602203,validation accuracy:0.600712
epoch 108/200,training accuracy:0.601858,validation accuracy:0.600963
epoch 109/200,training accuracy:0.601955,validation accuracy:0.599076
epoch 110/200,training accuracy:0.602021,validation accuracy:0.600356
epoch 111/200,training accuracy:0.602060,validation accuracy:0.600734
epoch 112/200,training accuracy:0.603292,validation accuracy:0.600831
epoch 113/200,training accuracy:0.602953,validation accuracy:0.600971
epoch 114/200,training accuracy:0.602267,validation accuracy:0.600969
epoch 115/200,training accuracy:0.601940,validation accuracy:0.600636
epoch 116/200,training accuracy:0.602941,validation accuracy:0.600791
epoch 117/200,training accuracy:0.602502,validation accuracy:0.600680
epoch 118/200,training accuracy:0.602973,validation accuracy:0.601687
epoch 119/200,training accuracy:0.602876,validation accuracy:0.601345
epoch 120/200,training accuracy:0.603060,validation accuracy:0.600669
epoch 121/200,training accuracy:0.602974,validation accuracy:0.600557
epoch 122/200,training accuracy:0.603519,validation accuracy:0.601345
epoch 123/200,training accuracy:0.602659,validation accuracy:0.600871
epoch 124/200,training accuracy:0.602740,validation accuracy:0.601162
epoch 125/200,training accuracy:0.602798,validation accuracy:0.601165
epoch 126/200,training accuracy:0.603041,validation accuracy:0.602415
epoch 127/200,training accuracy:0.603124,validation accuracy:0.601822
epoch 128/200,training accuracy:0.602715,validation accuracy:0.601586
epoch 129/200,training accuracy:0.603582,validation accuracy:0.600791
epoch 130/200,training accuracy:0.603863,validation accuracy:0.601851
epoch 131/200,training accuracy:0.603335,validation accuracy:0.600577
epoch 132/200,training accuracy:0.603358,validation accuracy:0.601792
epoch 133/200,training accuracy:0.603068,validation accuracy:0.601424
epoch 134/200,training accuracy:0.603593,validation accuracy:0.600835
epoch 135/200,training accuracy:0.603333,validation accuracy:0.602276
epoch 136/200,training accuracy:0.603452,validation accuracy:0.602100
epoch 137/200,training accuracy:0.604190,validation accuracy:0.601784
epoch 138/200,training accuracy:0.603647,validation accuracy:0.602542
epoch 139/200,training accuracy:0.603923,validation accuracy:0.601956
epoch 140/200,training accuracy:0.604025,validation accuracy:0.601748
epoch 141/200,training accuracy:0.604371,validation accuracy:0.601840
epoch 142/200,training accuracy:0.603856,validation accuracy:0.602423
epoch 143/200,training accuracy:0.604250,validation accuracy:0.602734
epoch 144/200,training accuracy:0.603812,validation accuracy:0.603489
epoch 145/200,training accuracy:0.604435,validation accuracy:0.602314
epoch 146/200,training accuracy:0.604833,validation accuracy:0.602248
epoch 147/200,training accuracy:0.604337,validation accuracy:0.601156
epoch 148/200,training accuracy:0.604053,validation accuracy:0.601385
epoch 149/200,training accuracy:0.603923,validation accuracy:0.601995
epoch 150/200,training accuracy:0.603681,validation accuracy:0.602096
epoch 151/200,training accuracy:0.604353,validation accuracy:0.602553
epoch 152/200,training accuracy:0.604452,validation accuracy:0.602073
epoch 153/200,training accuracy:0.604250,validation accuracy:0.601887
epoch 154/200,training accuracy:0.603745,validation accuracy:0.602122
epoch 155/200,training accuracy:0.604587,validation accuracy:0.602596
epoch 156/200,training accuracy:0.604052,validation accuracy:0.602027
epoch 157/200,training accuracy:0.603899,validation accuracy:0.601941
epoch 158/200,training accuracy:0.604461,validation accuracy:0.602612
epoch 159/200,training accuracy:0.604324,validation accuracy:0.601946
epoch 160/200,training accuracy:0.605265,validation accuracy:0.602503
epoch 161/200,training accuracy:0.604276,validation accuracy:0.602371
epoch 162/200,training accuracy:0.604710,validation accuracy:0.603266
epoch 163/200,training accuracy:0.605152,validation accuracy:0.602493
epoch 164/200,training accuracy:0.605021,validation accuracy:0.602977
epoch 165/200,training accuracy:0.604635,validation accuracy:0.603029
epoch 166/200,training accuracy:0.605044,validation accuracy:0.602018
epoch 167/200,training accuracy:0.604035,validation accuracy:0.602599
epoch 168/200,training accuracy:0.604591,validation accuracy:0.603070
epoch 169/200,training accuracy:0.604235,validation accuracy:0.601640
epoch 170/200,training accuracy:0.604322,validation accuracy:0.603146
epoch 171/200,training accuracy:0.605317,validation accuracy:0.602388
epoch 172/200,training accuracy:0.604878,validation accuracy:0.604275
epoch 173/200,training accuracy:0.604654,validation accuracy:0.602758
epoch 174/200,training accuracy:0.605128,validation accuracy:0.602291
epoch 175/200,training accuracy:0.605049,validation accuracy:0.602588
epoch 176/200,training accuracy:0.605158,validation accuracy:0.602725
epoch 177/200,training accuracy:0.604829,validation accuracy:0.602652
epoch 178/200,training accuracy:0.604238,validation accuracy:0.602080
epoch 179/200,training accuracy:0.605575,validation accuracy:0.601806
epoch 180/200,training accuracy:0.605107,validation accuracy:0.602567
epoch 181/200,training accuracy:0.605510,validation accuracy:0.603297
epoch 182/200,training accuracy:0.605538,validation accuracy:0.602785
epoch 183/200,training accuracy:0.605875,validation accuracy:0.602786
epoch 184/200,training accuracy:0.605655,validation accuracy:0.602757
epoch 185/200,training accuracy:0.604892,validation accuracy:0.603842
epoch 186/200,training accuracy:0.604931,validation accuracy:0.602534
epoch 187/200,training accuracy:0.605224,validation accuracy:0.602181
epoch 188/200,training accuracy:0.604989,validation accuracy:0.603747
epoch 189/200,training accuracy:0.605983,validation accuracy:0.603400
epoch 190/200,training accuracy:0.605519,validation accuracy:0.602572
epoch 191/200,training accuracy:0.605255,validation accuracy:0.603712
epoch 192/200,training accuracy:0.606337,validation accuracy:0.603654
epoch 193/200,training accuracy:0.605429,validation accuracy:0.603614
epoch 194/200,training accuracy:0.605217,validation accuracy:0.603388
epoch 195/200,training accuracy:0.605158,validation accuracy:0.603295
epoch 196/200,training accuracy:0.605551,validation accuracy:0.603659
epoch 197/200,training accuracy:0.605800,validation accuracy:0.603517
epoch 198/200,training accuracy:0.605411,validation accuracy:0.603688
epoch 199/200,training accuracy:0.605485,validation accuracy:0.603676
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp_VH/fc_2.batch.pth
The best validation accuracy occurs at 172th epoch
