epoch 0/200,training accuracy:0.541762,validation accuracy:0.543127
epoch 124/200,training accuracy:0.644749,validation accuracy:0.644424
epoch 125/200,training accuracy:0.644791,validation accuracy:0.644561
epoch 126/200,training accuracy:0.644761,validation accuracy:0.644641
epoch 127/200,training accuracy:0.644785,validation accuracy:0.644522
epoch 128/200,training accuracy:0.644783,validation accuracy:0.644586
epoch 129/200,training accuracy:0.644882,validation accuracy:0.644607
epoch 130/200,training accuracy:0.644841,validation accuracy:0.644642
epoch 131/200,training accuracy:0.644945,validation accuracy:0.644743
epoch 132/200,training accuracy:0.645007,validation accuracy:0.644731
epoch 133/200,training accuracy:0.644960,validation accuracy:0.644762
epoch 134/200,training accuracy:0.644866,validation accuracy:0.644799
epoch 135/200,training accuracy:0.644988,validation accuracy:0.644671
epoch 136/200,training accuracy:0.645045,validation accuracy:0.644599
epoch 137/200,training accuracy:0.645064,validation accuracy:0.644845
epoch 138/200,training accuracy:0.645000,validation accuracy:0.644854
epoch 139/200,training accuracy:0.645091,validation accuracy:0.644904
epoch 140/200,training accuracy:0.645050,validation accuracy:0.644868
epoch 141/200,training accuracy:0.645173,validation accuracy:0.644941
epoch 142/200,training accuracy:0.645147,validation accuracy:0.644899
epoch 143/200,training accuracy:0.645160,validation accuracy:0.644897
epoch 144/200,training accuracy:0.645165,validation accuracy:0.644925
epoch 145/200,training accuracy:0.645248,validation accuracy:0.645062
epoch 146/200,training accuracy:0.645187,validation accuracy:0.645022
epoch 147/200,training accuracy:0.645292,validation accuracy:0.644996
epoch 148/200,training accuracy:0.645234,validation accuracy:0.645078
epoch 149/200,training accuracy:0.645332,validation accuracy:0.645080
epoch 150/200,training accuracy:0.645268,validation accuracy:0.645071
epoch 151/200,training accuracy:0.645350,validation accuracy:0.645149
epoch 152/200,training accuracy:0.645374,validation accuracy:0.645135
epoch 153/200,training accuracy:0.645423,validation accuracy:0.645214
epoch 154/200,training accuracy:0.645434,validation accuracy:0.645149
epoch 155/200,training accuracy:0.645403,validation accuracy:0.645230
epoch 156/200,training accuracy:0.645523,validation accuracy:0.645186
epoch 157/200,training accuracy:0.645494,validation accuracy:0.645304
epoch 158/200,training accuracy:0.645648,validation accuracy:0.645301
epoch 159/200,training accuracy:0.645546,validation accuracy:0.645359
epoch 160/200,training accuracy:0.645622,validation accuracy:0.645347
epoch 161/200,training accuracy:0.645766,validation accuracy:0.645395
epoch 162/200,training accuracy:0.645668,validation accuracy:0.645362
epoch 163/200,training accuracy:0.645643,validation accuracy:0.645441
epoch 164/200,training accuracy:0.645747,validation accuracy:0.645502
epoch 165/200,training accuracy:0.645870,validation accuracy:0.645441
epoch 166/200,training accuracy:0.645919,validation accuracy:0.645576
epoch 167/200,training accuracy:0.645911,validation accuracy:0.645541
epoch 168/200,training accuracy:0.645902,validation accuracy:0.645679
epoch 169/200,training accuracy:0.645954,validation accuracy:0.645679
epoch 170/200,training accuracy:0.645934,validation accuracy:0.645645
epoch 171/200,training accuracy:0.646088,validation accuracy:0.645774
epoch 172/200,training accuracy:0.646112,validation accuracy:0.645649
epoch 173/200,training accuracy:0.646057,validation accuracy:0.645797
epoch 174/200,training accuracy:0.646062,validation accuracy:0.645665
epoch 175/200,training accuracy:0.646174,validation accuracy:0.645739
epoch 176/200,training accuracy:0.646184,validation accuracy:0.645829
epoch 177/200,training accuracy:0.646247,validation accuracy:0.645841
epoch 178/200,training accuracy:0.646246,validation accuracy:0.645883
epoch 179/200,training accuracy:0.646280,validation accuracy:0.645959
epoch 180/200,training accuracy:0.646360,validation accuracy:0.646019
epoch 181/200,training accuracy:0.646433,validation accuracy:0.646027
epoch 182/200,training accuracy:0.646415,validation accuracy:0.646037
epoch 183/200,training accuracy:0.646486,validation accuracy:0.646129
epoch 184/200,training accuracy:0.646495,validation accuracy:0.645997
epoch 185/200,training accuracy:0.646554,validation accuracy:0.646164
epoch 186/200,training accuracy:0.646588,validation accuracy:0.646051
epoch 187/200,training accuracy:0.646558,validation accuracy:0.646160
epoch 188/200,training accuracy:0.646624,validation accuracy:0.646141
epoch 189/200,training accuracy:0.646728,validation accuracy:0.646165
epoch 190/200,training accuracy:0.646666,validation accuracy:0.646267
epoch 191/200,training accuracy:0.646627,validation accuracy:0.646269
epoch 192/200,training accuracy:0.646706,validation accuracy:0.646274
epoch 193/200,training accuracy:0.646725,validation accuracy:0.646287
epoch 194/200,training accuracy:0.646791,validation accuracy:0.646337
epoch 195/200,training accuracy:0.646770,validation accuracy:0.646327
epoch 196/200,training accuracy:0.646915,validation accuracy:0.646390
epoch 197/200,training accuracy:0.646830,validation accuracy:0.646379
epoch 198/200,training accuracy:0.646904,validation accuracy:0.646354
epoch 199/200,training accuracy:0.646906,validation accuracy:0.646394
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp/fc_7.batch.pth
The best validation accuracy occurs at 199th epoch
