epoch 0/200,training accuracy:0.525447,validation accuracy:0.540797
epoch 132/200,training accuracy:0.645162,validation accuracy:0.644104
epoch 133/200,training accuracy:0.645324,validation accuracy:0.644077
epoch 134/200,training accuracy:0.645169,validation accuracy:0.643970
epoch 135/200,training accuracy:0.645209,validation accuracy:0.643912
epoch 136/200,training accuracy:0.645250,validation accuracy:0.644695
epoch 137/200,training accuracy:0.645276,validation accuracy:0.643741
epoch 138/200,training accuracy:0.645249,validation accuracy:0.644546
epoch 139/200,training accuracy:0.645339,validation accuracy:0.644379
epoch 140/200,training accuracy:0.645207,validation accuracy:0.644423
epoch 141/200,training accuracy:0.645243,validation accuracy:0.644300
epoch 142/200,training accuracy:0.645283,validation accuracy:0.644358
epoch 143/200,training accuracy:0.645423,validation accuracy:0.644385
epoch 144/200,training accuracy:0.645330,validation accuracy:0.644393
epoch 145/200,training accuracy:0.645108,validation accuracy:0.644362
epoch 146/200,training accuracy:0.645741,validation accuracy:0.644685
epoch 147/200,training accuracy:0.645516,validation accuracy:0.644358
epoch 148/200,training accuracy:0.645816,validation accuracy:0.644837
epoch 149/200,training accuracy:0.645800,validation accuracy:0.644847
epoch 150/200,training accuracy:0.646139,validation accuracy:0.644885
epoch 151/200,training accuracy:0.645928,validation accuracy:0.644229
epoch 152/200,training accuracy:0.645735,validation accuracy:0.644670
epoch 153/200,training accuracy:0.646089,validation accuracy:0.644954
epoch 154/200,training accuracy:0.646117,validation accuracy:0.645012
epoch 155/200,training accuracy:0.645838,validation accuracy:0.644987
epoch 156/200,training accuracy:0.646018,validation accuracy:0.644423
epoch 157/200,training accuracy:0.646161,validation accuracy:0.644625
epoch 158/200,training accuracy:0.646138,validation accuracy:0.644696
epoch 159/200,training accuracy:0.646073,validation accuracy:0.645112
epoch 160/200,training accuracy:0.646100,validation accuracy:0.645191
epoch 161/200,training accuracy:0.646508,validation accuracy:0.644841
epoch 162/200,training accuracy:0.646164,validation accuracy:0.645223
epoch 163/200,training accuracy:0.646269,validation accuracy:0.644743
epoch 164/200,training accuracy:0.645968,validation accuracy:0.645088
epoch 165/200,training accuracy:0.646458,validation accuracy:0.645324
epoch 166/200,training accuracy:0.646664,validation accuracy:0.645727
epoch 167/200,training accuracy:0.646572,validation accuracy:0.645653
epoch 168/200,training accuracy:0.646605,validation accuracy:0.645495
epoch 169/200,training accuracy:0.646712,validation accuracy:0.644895
epoch 170/200,training accuracy:0.646540,validation accuracy:0.645279
epoch 171/200,training accuracy:0.646362,validation accuracy:0.645171
epoch 172/200,training accuracy:0.646560,validation accuracy:0.644994
epoch 173/200,training accuracy:0.646651,validation accuracy:0.645312
epoch 174/200,training accuracy:0.646818,validation accuracy:0.645453
epoch 175/200,training accuracy:0.646792,validation accuracy:0.644406
epoch 176/200,training accuracy:0.646877,validation accuracy:0.645497
epoch 177/200,training accuracy:0.646978,validation accuracy:0.645474
epoch 178/200,training accuracy:0.646997,validation accuracy:0.645045
epoch 179/200,training accuracy:0.647151,validation accuracy:0.645512
epoch 180/200,training accuracy:0.646925,validation accuracy:0.645763
epoch 181/200,training accuracy:0.647022,validation accuracy:0.645318
epoch 182/200,training accuracy:0.646729,validation accuracy:0.645479
epoch 183/200,training accuracy:0.646955,validation accuracy:0.645902
epoch 184/200,training accuracy:0.646903,validation accuracy:0.645666
epoch 185/200,training accuracy:0.647107,validation accuracy:0.645934
epoch 186/200,training accuracy:0.647033,validation accuracy:0.645829
epoch 187/200,training accuracy:0.647266,validation accuracy:0.645874
epoch 188/200,training accuracy:0.647288,validation accuracy:0.646006
epoch 189/200,training accuracy:0.647587,validation accuracy:0.645714
epoch 190/200,training accuracy:0.647299,validation accuracy:0.646308
epoch 191/200,training accuracy:0.647041,validation accuracy:0.646572
epoch 192/200,training accuracy:0.647211,validation accuracy:0.645983
epoch 193/200,training accuracy:0.647172,validation accuracy:0.645783
epoch 194/200,training accuracy:0.647270,validation accuracy:0.646116
epoch 195/200,training accuracy:0.647559,validation accuracy:0.645937
epoch 196/200,training accuracy:0.647230,validation accuracy:0.645508
epoch 197/200,training accuracy:0.647541,validation accuracy:0.646541
epoch 198/200,training accuracy:0.647622,validation accuracy:0.646171
epoch 199/200,training accuracy:0.647575,validation accuracy:0.646482
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp/fc_2.batch.pth
The best validation accuracy occurs at 191th epoch
