epoch 0/600,training accuracy:0.525625,validation accuracy:0.539430
epoch 43/600,training accuracy:0.636971,validation accuracy:0.637056
epoch 44/600,training accuracy:0.637996,validation accuracy:0.637081
epoch 45/600,training accuracy:0.637789,validation accuracy:0.637496
epoch 46/600,training accuracy:0.637552,validation accuracy:0.637729
epoch 47/600,training accuracy:0.638025,validation accuracy:0.638146
epoch 48/600,training accuracy:0.638153,validation accuracy:0.637574
epoch 49/600,training accuracy:0.638363,validation accuracy:0.638382
epoch 50/600,training accuracy:0.638088,validation accuracy:0.638565
epoch 51/600,training accuracy:0.638880,validation accuracy:0.638004
epoch 52/600,training accuracy:0.638802,validation accuracy:0.638833
epoch 53/600,training accuracy:0.638848,validation accuracy:0.639118
epoch 54/600,training accuracy:0.638956,validation accuracy:0.638082
epoch 55/600,training accuracy:0.639188,validation accuracy:0.638970
epoch 56/600,training accuracy:0.639597,validation accuracy:0.638662
epoch 57/600,training accuracy:0.639198,validation accuracy:0.639089
epoch 58/600,training accuracy:0.639704,validation accuracy:0.639011
epoch 59/600,training accuracy:0.639655,validation accuracy:0.639036
epoch 60/600,training accuracy:0.639650,validation accuracy:0.639109
epoch 61/600,training accuracy:0.639773,validation accuracy:0.639158
epoch 62/600,training accuracy:0.639880,validation accuracy:0.639383
epoch 63/600,training accuracy:0.640299,validation accuracy:0.640433
epoch 64/600,training accuracy:0.640271,validation accuracy:0.639724
epoch 65/600,training accuracy:0.640617,validation accuracy:0.640132
epoch 66/600,training accuracy:0.640144,validation accuracy:0.639982
epoch 67/600,training accuracy:0.640538,validation accuracy:0.639858
epoch 68/600,training accuracy:0.640455,validation accuracy:0.639820
epoch 69/600,training accuracy:0.640661,validation accuracy:0.640244
epoch 70/600,training accuracy:0.640440,validation accuracy:0.640444
epoch 71/600,training accuracy:0.640701,validation accuracy:0.639904
epoch 72/600,training accuracy:0.640813,validation accuracy:0.640288
epoch 73/600,training accuracy:0.641053,validation accuracy:0.640393
epoch 74/600,training accuracy:0.641279,validation accuracy:0.640141
epoch 75/600,training accuracy:0.641373,validation accuracy:0.640769
epoch 76/600,training accuracy:0.641076,validation accuracy:0.640911
epoch 77/600,training accuracy:0.641281,validation accuracy:0.640783
epoch 78/600,training accuracy:0.641094,validation accuracy:0.641103
epoch 79/600,training accuracy:0.641619,validation accuracy:0.640638
epoch 80/600,training accuracy:0.641888,validation accuracy:0.640990
epoch 81/600,training accuracy:0.641455,validation accuracy:0.640715
epoch 82/600,training accuracy:0.641750,validation accuracy:0.640743
epoch 83/600,training accuracy:0.641974,validation accuracy:0.641464
epoch 84/600,training accuracy:0.641739,validation accuracy:0.641218
epoch 85/600,training accuracy:0.641817,validation accuracy:0.641315
epoch 86/600,training accuracy:0.642229,validation accuracy:0.641307
epoch 87/600,training accuracy:0.642001,validation accuracy:0.641225
epoch 88/600,training accuracy:0.642188,validation accuracy:0.641351
epoch 89/600,training accuracy:0.642210,validation accuracy:0.641737
epoch 90/600,training accuracy:0.642467,validation accuracy:0.641824
epoch 91/600,training accuracy:0.642144,validation accuracy:0.641283
epoch 92/600,training accuracy:0.642345,validation accuracy:0.641299
epoch 93/600,training accuracy:0.642951,validation accuracy:0.641917
epoch 94/600,training accuracy:0.642523,validation accuracy:0.641155
epoch 95/600,training accuracy:0.642713,validation accuracy:0.641720
epoch 96/600,training accuracy:0.642428,validation accuracy:0.641157
epoch 97/600,training accuracy:0.642877,validation accuracy:0.641620
epoch 98/600,training accuracy:0.642685,validation accuracy:0.642083
epoch 99/600,training accuracy:0.642895,validation accuracy:0.641595
epoch 100/600,training accuracy:0.642719,validation accuracy:0.641771
epoch 101/600,training accuracy:0.642730,validation accuracy:0.641816
epoch 102/600,training accuracy:0.642727,validation accuracy:0.641621
epoch 103/600,training accuracy:0.642825,validation accuracy:0.641489
epoch 104/600,training accuracy:0.643369,validation accuracy:0.642649
epoch 105/600,training accuracy:0.643149,validation accuracy:0.642352
epoch 106/600,training accuracy:0.643207,validation accuracy:0.642238
epoch 107/600,training accuracy:0.643375,validation accuracy:0.642382
epoch 108/600,training accuracy:0.643491,validation accuracy:0.642424
epoch 109/600,training accuracy:0.643442,validation accuracy:0.642392
epoch 110/600,training accuracy:0.643626,validation accuracy:0.642635
epoch 111/600,training accuracy:0.643878,validation accuracy:0.643102
epoch 112/600,training accuracy:0.643710,validation accuracy:0.642511
epoch 113/600,training accuracy:0.643431,validation accuracy:0.642950
epoch 114/600,training accuracy:0.643894,validation accuracy:0.643037
epoch 115/600,training accuracy:0.643997,validation accuracy:0.641820
epoch 116/600,training accuracy:0.643482,validation accuracy:0.642799
epoch 117/600,training accuracy:0.643958,validation accuracy:0.643469
epoch 118/600,training accuracy:0.643835,validation accuracy:0.642970
epoch 119/600,training accuracy:0.644040,validation accuracy:0.642769
epoch 120/600,training accuracy:0.644139,validation accuracy:0.642891
epoch 121/600,training accuracy:0.644393,validation accuracy:0.642924
epoch 122/600,training accuracy:0.643944,validation accuracy:0.643104
epoch 123/600,training accuracy:0.643972,validation accuracy:0.642880
epoch 124/600,training accuracy:0.644147,validation accuracy:0.643010
epoch 125/600,training accuracy:0.644462,validation accuracy:0.643432
epoch 126/600,training accuracy:0.644478,validation accuracy:0.642940
epoch 127/600,training accuracy:0.644391,validation accuracy:0.643228
epoch 128/600,training accuracy:0.644205,validation accuracy:0.643277
epoch 129/600,training accuracy:0.644419,validation accuracy:0.643290
epoch 130/600,training accuracy:0.644547,validation accuracy:0.643228
epoch 131/600,training accuracy:0.644342,validation accuracy:0.643246
epoch 132/600,training accuracy:0.644508,validation accuracy:0.643508
epoch 133/600,training accuracy:0.644871,validation accuracy:0.643382
epoch 134/600,training accuracy:0.644786,validation accuracy:0.643426
epoch 135/600,training accuracy:0.645025,validation accuracy:0.643274
epoch 136/600,training accuracy:0.644820,validation accuracy:0.644027
epoch 137/600,training accuracy:0.644983,validation accuracy:0.643876
epoch 138/600,training accuracy:0.645074,validation accuracy:0.643620
epoch 139/600,training accuracy:0.644762,validation accuracy:0.643640
epoch 140/600,training accuracy:0.645140,validation accuracy:0.643838
epoch 141/600,training accuracy:0.645330,validation accuracy:0.644066
epoch 142/600,training accuracy:0.645131,validation accuracy:0.643740
epoch 143/600,training accuracy:0.645456,validation accuracy:0.643845
epoch 144/600,training accuracy:0.645019,validation accuracy:0.643887
epoch 145/600,training accuracy:0.645712,validation accuracy:0.643710
epoch 146/600,training accuracy:0.645275,validation accuracy:0.643470
epoch 147/600,training accuracy:0.645586,validation accuracy:0.644393
epoch 148/600,training accuracy:0.645799,validation accuracy:0.644289
epoch 149/600,training accuracy:0.645483,validation accuracy:0.644374
epoch 150/600,training accuracy:0.645949,validation accuracy:0.643833
epoch 151/600,training accuracy:0.646107,validation accuracy:0.644743
epoch 152/600,training accuracy:0.646162,validation accuracy:0.644553
epoch 153/600,training accuracy:0.645559,validation accuracy:0.644193
epoch 154/600,training accuracy:0.645913,validation accuracy:0.644304
epoch 155/600,training accuracy:0.645845,validation accuracy:0.644354
epoch 156/600,training accuracy:0.646082,validation accuracy:0.644905
epoch 157/600,training accuracy:0.646203,validation accuracy:0.644807
epoch 158/600,training accuracy:0.646300,validation accuracy:0.644417
epoch 159/600,training accuracy:0.646199,validation accuracy:0.644227
epoch 160/600,training accuracy:0.646685,validation accuracy:0.644066
epoch 161/600,training accuracy:0.646270,validation accuracy:0.644654
epoch 162/600,training accuracy:0.646329,validation accuracy:0.644629
epoch 163/600,training accuracy:0.646207,validation accuracy:0.644512
epoch 164/600,training accuracy:0.646458,validation accuracy:0.643875
epoch 165/600,training accuracy:0.646319,validation accuracy:0.644978
epoch 166/600,training accuracy:0.646890,validation accuracy:0.644895
epoch 167/600,training accuracy:0.646676,validation accuracy:0.644826
epoch 168/600,training accuracy:0.646564,validation accuracy:0.644899
epoch 169/600,training accuracy:0.646883,validation accuracy:0.644964
epoch 170/600,training accuracy:0.646784,validation accuracy:0.645120
epoch 171/600,training accuracy:0.646835,validation accuracy:0.644637
epoch 172/600,training accuracy:0.647196,validation accuracy:0.645281
epoch 173/600,training accuracy:0.646794,validation accuracy:0.645117
epoch 174/600,training accuracy:0.646924,validation accuracy:0.645741
epoch 175/600,training accuracy:0.646927,validation accuracy:0.645087
epoch 176/600,training accuracy:0.646989,validation accuracy:0.645340
epoch 177/600,training accuracy:0.647173,validation accuracy:0.645197
epoch 178/600,training accuracy:0.647337,validation accuracy:0.645477
epoch 179/600,training accuracy:0.647339,validation accuracy:0.645407
epoch 180/600,training accuracy:0.647069,validation accuracy:0.644439
epoch 181/600,training accuracy:0.647372,validation accuracy:0.645211
epoch 182/600,training accuracy:0.647474,validation accuracy:0.645624
epoch 183/600,training accuracy:0.647261,validation accuracy:0.645774
epoch 184/600,training accuracy:0.647356,validation accuracy:0.645388
epoch 185/600,training accuracy:0.647528,validation accuracy:0.645409
epoch 186/600,training accuracy:0.647494,validation accuracy:0.645555
epoch 187/600,training accuracy:0.647489,validation accuracy:0.645943
epoch 188/600,training accuracy:0.647604,validation accuracy:0.645970
epoch 189/600,training accuracy:0.647745,validation accuracy:0.646265
epoch 190/600,training accuracy:0.648024,validation accuracy:0.645631
epoch 191/600,training accuracy:0.647662,validation accuracy:0.645774
epoch 192/600,training accuracy:0.648063,validation accuracy:0.645770
epoch 193/600,training accuracy:0.647888,validation accuracy:0.645929
epoch 194/600,training accuracy:0.647783,validation accuracy:0.646074
epoch 195/600,training accuracy:0.648207,validation accuracy:0.645989
epoch 196/600,training accuracy:0.648148,validation accuracy:0.646060
epoch 197/600,training accuracy:0.647883,validation accuracy:0.645896
epoch 198/600,training accuracy:0.648070,validation accuracy:0.646464
epoch 199/600,training accuracy:0.647970,validation accuracy:0.646117
epoch 200/600,training accuracy:0.648324,validation accuracy:0.646275
epoch 201/600,training accuracy:0.648534,validation accuracy:0.646249
epoch 202/600,training accuracy:0.648286,validation accuracy:0.646441
epoch 203/600,training accuracy:0.648454,validation accuracy:0.646380
epoch 204/600,training accuracy:0.648614,validation accuracy:0.646628
epoch 205/600,training accuracy:0.648878,validation accuracy:0.645895
epoch 206/600,training accuracy:0.648487,validation accuracy:0.645843
epoch 207/600,training accuracy:0.648282,validation accuracy:0.646148
epoch 208/600,training accuracy:0.648800,validation accuracy:0.646222
epoch 209/600,training accuracy:0.649024,validation accuracy:0.646162
epoch 210/600,training accuracy:0.648639,validation accuracy:0.646385
epoch 211/600,training accuracy:0.649130,validation accuracy:0.646235
epoch 212/600,training accuracy:0.648637,validation accuracy:0.646793
epoch 213/600,training accuracy:0.648924,validation accuracy:0.646358
epoch 214/600,training accuracy:0.649019,validation accuracy:0.646826
epoch 215/600,training accuracy:0.648971,validation accuracy:0.647058
epoch 216/600,training accuracy:0.649055,validation accuracy:0.646740
epoch 217/600,training accuracy:0.649097,validation accuracy:0.646837
epoch 218/600,training accuracy:0.649146,validation accuracy:0.646525
epoch 219/600,training accuracy:0.649339,validation accuracy:0.646940
epoch 220/600,training accuracy:0.649402,validation accuracy:0.646505
epoch 221/600,training accuracy:0.649226,validation accuracy:0.647049
epoch 222/600,training accuracy:0.649377,validation accuracy:0.646733
epoch 223/600,training accuracy:0.649043,validation accuracy:0.646779
epoch 224/600,training accuracy:0.649579,validation accuracy:0.646647
epoch 225/600,training accuracy:0.649297,validation accuracy:0.646791
epoch 226/600,training accuracy:0.649731,validation accuracy:0.646826
epoch 227/600,training accuracy:0.649803,validation accuracy:0.646901
epoch 228/600,training accuracy:0.649452,validation accuracy:0.647616
epoch 229/600,training accuracy:0.649468,validation accuracy:0.646774
epoch 230/600,training accuracy:0.650225,validation accuracy:0.647020
epoch 231/600,training accuracy:0.649600,validation accuracy:0.646874
epoch 232/600,training accuracy:0.650018,validation accuracy:0.647452
epoch 233/600,training accuracy:0.649823,validation accuracy:0.647015
epoch 234/600,training accuracy:0.650095,validation accuracy:0.647256
epoch 235/600,training accuracy:0.649647,validation accuracy:0.647524
epoch 236/600,training accuracy:0.649823,validation accuracy:0.647455
epoch 237/600,training accuracy:0.650130,validation accuracy:0.648144
epoch 238/600,training accuracy:0.650135,validation accuracy:0.646883
epoch 239/600,training accuracy:0.650201,validation accuracy:0.647162
epoch 240/600,training accuracy:0.650205,validation accuracy:0.647062
epoch 241/600,training accuracy:0.649865,validation accuracy:0.647746
epoch 242/600,training accuracy:0.649947,validation accuracy:0.647730
epoch 243/600,training accuracy:0.650393,validation accuracy:0.647503
epoch 244/600,training accuracy:0.650733,validation accuracy:0.646874
epoch 245/600,training accuracy:0.650427,validation accuracy:0.647591
epoch 246/600,training accuracy:0.650336,validation accuracy:0.647542
epoch 247/600,training accuracy:0.650320,validation accuracy:0.647471
epoch 248/600,training accuracy:0.650017,validation accuracy:0.647623
epoch 249/600,training accuracy:0.650793,validation accuracy:0.647279
epoch 250/600,training accuracy:0.650624,validation accuracy:0.647458
epoch 251/600,training accuracy:0.650998,validation accuracy:0.647392
epoch 252/600,training accuracy:0.650454,validation accuracy:0.647395
epoch 253/600,training accuracy:0.651153,validation accuracy:0.647903
epoch 254/600,training accuracy:0.651036,validation accuracy:0.647113
epoch 255/600,training accuracy:0.650914,validation accuracy:0.647338
epoch 256/600,training accuracy:0.650730,validation accuracy:0.647908
epoch 257/600,training accuracy:0.651009,validation accuracy:0.647299
epoch 258/600,training accuracy:0.650728,validation accuracy:0.647695
epoch 259/600,training accuracy:0.650862,validation accuracy:0.648399
epoch 260/600,training accuracy:0.651033,validation accuracy:0.647147
epoch 261/600,training accuracy:0.650953,validation accuracy:0.648170
epoch 262/600,training accuracy:0.650810,validation accuracy:0.647454
epoch 263/600,training accuracy:0.651136,validation accuracy:0.648081
epoch 264/600,training accuracy:0.650961,validation accuracy:0.647588
epoch 265/600,training accuracy:0.651249,validation accuracy:0.647696
epoch 266/600,training accuracy:0.651245,validation accuracy:0.647806
epoch 267/600,training accuracy:0.651248,validation accuracy:0.648453
epoch 268/600,training accuracy:0.651216,validation accuracy:0.648305
epoch 269/600,training accuracy:0.651482,validation accuracy:0.648309
epoch 270/600,training accuracy:0.651408,validation accuracy:0.647557
epoch 271/600,training accuracy:0.651631,validation accuracy:0.647752
epoch 272/600,training accuracy:0.651303,validation accuracy:0.647558
epoch 273/600,training accuracy:0.651600,validation accuracy:0.648242
epoch 274/600,training accuracy:0.651838,validation accuracy:0.647321
epoch 275/600,training accuracy:0.651522,validation accuracy:0.647658
epoch 276/600,training accuracy:0.651463,validation accuracy:0.648007
epoch 277/600,training accuracy:0.651691,validation accuracy:0.648177
epoch 278/600,training accuracy:0.651574,validation accuracy:0.648533
epoch 279/600,training accuracy:0.651923,validation accuracy:0.647833
epoch 280/600,training accuracy:0.651581,validation accuracy:0.648491
epoch 281/600,training accuracy:0.651730,validation accuracy:0.648042
epoch 282/600,training accuracy:0.651990,validation accuracy:0.648281
epoch 283/600,training accuracy:0.652174,validation accuracy:0.648436
epoch 284/600,training accuracy:0.652184,validation accuracy:0.648645
epoch 285/600,training accuracy:0.652058,validation accuracy:0.648518
epoch 286/600,training accuracy:0.651803,validation accuracy:0.648942
epoch 287/600,training accuracy:0.651928,validation accuracy:0.648476
epoch 288/600,training accuracy:0.652323,validation accuracy:0.648724
epoch 289/600,training accuracy:0.652118,validation accuracy:0.648679
epoch 290/600,training accuracy:0.652121,validation accuracy:0.648149
epoch 291/600,training accuracy:0.652115,validation accuracy:0.648749
epoch 292/600,training accuracy:0.652348,validation accuracy:0.648229
epoch 293/600,training accuracy:0.652534,validation accuracy:0.648354
epoch 294/600,training accuracy:0.652530,validation accuracy:0.648441
epoch 295/600,training accuracy:0.652291,validation accuracy:0.648616
epoch 296/600,training accuracy:0.652095,validation accuracy:0.648237
epoch 297/600,training accuracy:0.652566,validation accuracy:0.648593
epoch 298/600,training accuracy:0.652635,validation accuracy:0.648755
epoch 299/600,training accuracy:0.652435,validation accuracy:0.648791
epoch 300/600,training accuracy:0.652543,validation accuracy:0.648566
epoch 301/600,training accuracy:0.652099,validation accuracy:0.648679
epoch 302/600,training accuracy:0.652397,validation accuracy:0.648968
epoch 303/600,training accuracy:0.652755,validation accuracy:0.648477
epoch 304/600,training accuracy:0.652302,validation accuracy:0.648721
epoch 305/600,training accuracy:0.652557,validation accuracy:0.648711
epoch 306/600,training accuracy:0.652802,validation accuracy:0.648600
epoch 307/600,training accuracy:0.652858,validation accuracy:0.648939
epoch 308/600,training accuracy:0.652687,validation accuracy:0.648164
epoch 309/600,training accuracy:0.652595,validation accuracy:0.648679
epoch 310/600,training accuracy:0.652809,validation accuracy:0.648810
epoch 311/600,training accuracy:0.653061,validation accuracy:0.649272
epoch 312/600,training accuracy:0.652782,validation accuracy:0.648604
epoch 313/600,training accuracy:0.652715,validation accuracy:0.649304
epoch 314/600,training accuracy:0.653141,validation accuracy:0.648733
epoch 315/600,training accuracy:0.652618,validation accuracy:0.648692
epoch 316/600,training accuracy:0.652908,validation accuracy:0.648829
epoch 317/600,training accuracy:0.652715,validation accuracy:0.648716
epoch 318/600,training accuracy:0.652838,validation accuracy:0.648752
epoch 319/600,training accuracy:0.652796,validation accuracy:0.648804
epoch 320/600,training accuracy:0.653002,validation accuracy:0.648947
epoch 321/600,training accuracy:0.653233,validation accuracy:0.648729
epoch 322/600,training accuracy:0.653174,validation accuracy:0.649371
epoch 323/600,training accuracy:0.653094,validation accuracy:0.649471
epoch 324/600,training accuracy:0.653147,validation accuracy:0.648890
epoch 325/600,training accuracy:0.653419,validation accuracy:0.649423
epoch 326/600,training accuracy:0.653956,validation accuracy:0.648412
epoch 327/600,training accuracy:0.653349,validation accuracy:0.649108
epoch 328/600,training accuracy:0.653538,validation accuracy:0.648370
epoch 329/600,training accuracy:0.653298,validation accuracy:0.648961
epoch 330/600,training accuracy:0.653617,validation accuracy:0.648962
epoch 331/600,training accuracy:0.653278,validation accuracy:0.649329
epoch 332/600,training accuracy:0.653509,validation accuracy:0.648942
epoch 333/600,training accuracy:0.653565,validation accuracy:0.649562
epoch 334/600,training accuracy:0.653327,validation accuracy:0.648900
epoch 335/600,training accuracy:0.653657,validation accuracy:0.649420
epoch 336/600,training accuracy:0.653904,validation accuracy:0.649054
epoch 337/600,training accuracy:0.653402,validation accuracy:0.648674
epoch 338/600,training accuracy:0.653791,validation accuracy:0.649383
epoch 339/600,training accuracy:0.653906,validation accuracy:0.649543
epoch 340/600,training accuracy:0.653857,validation accuracy:0.649095
epoch 341/600,training accuracy:0.653666,validation accuracy:0.649069
epoch 342/600,training accuracy:0.653750,validation accuracy:0.649316
epoch 343/600,training accuracy:0.653668,validation accuracy:0.649241
epoch 344/600,training accuracy:0.653724,validation accuracy:0.649359
epoch 345/600,training accuracy:0.654060,validation accuracy:0.649274
epoch 346/600,training accuracy:0.654071,validation accuracy:0.649380
epoch 347/600,training accuracy:0.653990,validation accuracy:0.649598
epoch 348/600,training accuracy:0.653646,validation accuracy:0.649409
epoch 349/600,training accuracy:0.653704,validation accuracy:0.649491
epoch 350/600,training accuracy:0.653788,validation accuracy:0.649154
epoch 351/600,training accuracy:0.653927,validation accuracy:0.649012
epoch 352/600,training accuracy:0.654058,validation accuracy:0.649592
epoch 353/600,training accuracy:0.653836,validation accuracy:0.649191
epoch 354/600,training accuracy:0.654403,validation accuracy:0.649533
epoch 355/600,training accuracy:0.654389,validation accuracy:0.649249
epoch 356/600,training accuracy:0.654456,validation accuracy:0.649202
epoch 357/600,training accuracy:0.654257,validation accuracy:0.649405
epoch 358/600,training accuracy:0.653997,validation accuracy:0.649417
epoch 359/600,training accuracy:0.654516,validation accuracy:0.649459
epoch 360/600,training accuracy:0.654433,validation accuracy:0.649911
epoch 361/600,training accuracy:0.654363,validation accuracy:0.648958
epoch 362/600,training accuracy:0.654370,validation accuracy:0.649006
epoch 363/600,training accuracy:0.654033,validation accuracy:0.649291
epoch 364/600,training accuracy:0.654215,validation accuracy:0.649846
epoch 365/600,training accuracy:0.654141,validation accuracy:0.649288
epoch 366/600,training accuracy:0.654502,validation accuracy:0.649545
epoch 367/600,training accuracy:0.654144,validation accuracy:0.649859
epoch 368/600,training accuracy:0.654291,validation accuracy:0.649695
epoch 369/600,training accuracy:0.654624,validation accuracy:0.649583
epoch 370/600,training accuracy:0.654148,validation accuracy:0.649287
epoch 371/600,training accuracy:0.654552,validation accuracy:0.649707
epoch 372/600,training accuracy:0.654194,validation accuracy:0.649629
epoch 373/600,training accuracy:0.655048,validation accuracy:0.649645
epoch 374/600,training accuracy:0.654397,validation accuracy:0.648653
epoch 375/600,training accuracy:0.654591,validation accuracy:0.649655
epoch 376/600,training accuracy:0.654921,validation accuracy:0.649170
epoch 377/600,training accuracy:0.654569,validation accuracy:0.649380
epoch 378/600,training accuracy:0.654863,validation accuracy:0.649133
epoch 379/600,training accuracy:0.654770,validation accuracy:0.649379
epoch 380/600,training accuracy:0.654937,validation accuracy:0.649733
epoch 381/600,training accuracy:0.654987,validation accuracy:0.649061
epoch 382/600,training accuracy:0.654701,validation accuracy:0.649781
epoch 383/600,training accuracy:0.655175,validation accuracy:0.649577
epoch 384/600,training accuracy:0.654349,validation accuracy:0.650052
epoch 385/600,training accuracy:0.654698,validation accuracy:0.649549
epoch 386/600,training accuracy:0.654646,validation accuracy:0.649178
epoch 387/600,training accuracy:0.654830,validation accuracy:0.649638
epoch 388/600,training accuracy:0.655054,validation accuracy:0.649411
epoch 389/600,training accuracy:0.654656,validation accuracy:0.649567
epoch 390/600,training accuracy:0.654816,validation accuracy:0.649004
epoch 391/600,training accuracy:0.654818,validation accuracy:0.650041
epoch 392/600,training accuracy:0.655042,validation accuracy:0.649623
epoch 393/600,training accuracy:0.655589,validation accuracy:0.649759
epoch 394/600,training accuracy:0.654919,validation accuracy:0.649623
epoch 395/600,training accuracy:0.655625,validation accuracy:0.649731
epoch 396/600,training accuracy:0.655177,validation accuracy:0.650141
epoch 397/600,training accuracy:0.654895,validation accuracy:0.650026
epoch 398/600,training accuracy:0.655461,validation accuracy:0.650008
epoch 399/600,training accuracy:0.655353,validation accuracy:0.649899
epoch 400/600,training accuracy:0.655044,validation accuracy:0.649809
epoch 401/600,training accuracy:0.655426,validation accuracy:0.649251
epoch 402/600,training accuracy:0.655227,validation accuracy:0.649958
epoch 403/600,training accuracy:0.655328,validation accuracy:0.650164
epoch 404/600,training accuracy:0.655321,validation accuracy:0.650324
epoch 405/600,training accuracy:0.655479,validation accuracy:0.650165
epoch 406/600,training accuracy:0.655652,validation accuracy:0.649439
epoch 407/600,training accuracy:0.655448,validation accuracy:0.649431
epoch 408/600,training accuracy:0.655239,validation accuracy:0.649407
epoch 409/600,training accuracy:0.655760,validation accuracy:0.649924
epoch 410/600,training accuracy:0.656145,validation accuracy:0.650145
epoch 411/600,training accuracy:0.655656,validation accuracy:0.649426
epoch 412/600,training accuracy:0.655852,validation accuracy:0.650396
epoch 413/600,training accuracy:0.655338,validation accuracy:0.649768
epoch 414/600,training accuracy:0.655734,validation accuracy:0.649959
epoch 415/600,training accuracy:0.655777,validation accuracy:0.650674
epoch 416/600,training accuracy:0.655469,validation accuracy:0.649904
epoch 417/600,training accuracy:0.655711,validation accuracy:0.649708
epoch 418/600,training accuracy:0.656048,validation accuracy:0.649941
epoch 419/600,training accuracy:0.655957,validation accuracy:0.649966
epoch 420/600,training accuracy:0.655427,validation accuracy:0.649988
epoch 421/600,training accuracy:0.656048,validation accuracy:0.650670
epoch 422/600,training accuracy:0.655675,validation accuracy:0.649766
epoch 423/600,training accuracy:0.656024,validation accuracy:0.649641
epoch 424/600,training accuracy:0.655460,validation accuracy:0.649895
epoch 425/600,training accuracy:0.655780,validation accuracy:0.650141
epoch 426/600,training accuracy:0.656183,validation accuracy:0.649419
epoch 427/600,training accuracy:0.656175,validation accuracy:0.649526
epoch 428/600,training accuracy:0.655538,validation accuracy:0.650217
epoch 429/600,training accuracy:0.655764,validation accuracy:0.649643
epoch 430/600,training accuracy:0.656244,validation accuracy:0.650312
epoch 431/600,training accuracy:0.655747,validation accuracy:0.649899
epoch 432/600,training accuracy:0.656452,validation accuracy:0.649484
epoch 433/600,training accuracy:0.655855,validation accuracy:0.649992
epoch 434/600,training accuracy:0.655630,validation accuracy:0.649841
epoch 435/600,training accuracy:0.656134,validation accuracy:0.650019
epoch 436/600,training accuracy:0.655583,validation accuracy:0.650219
epoch 437/600,training accuracy:0.656073,validation accuracy:0.650211
epoch 438/600,training accuracy:0.655955,validation accuracy:0.649546
epoch 439/600,training accuracy:0.655947,validation accuracy:0.650568
epoch 440/600,training accuracy:0.656147,validation accuracy:0.650032
epoch 441/600,training accuracy:0.656005,validation accuracy:0.649806
epoch 442/600,training accuracy:0.656313,validation accuracy:0.650633
epoch 443/600,training accuracy:0.655963,validation accuracy:0.650701
epoch 444/600,training accuracy:0.656243,validation accuracy:0.650420
epoch 445/600,training accuracy:0.656056,validation accuracy:0.650079
epoch 446/600,training accuracy:0.656392,validation accuracy:0.649642
epoch 447/600,training accuracy:0.656502,validation accuracy:0.649956
epoch 448/600,training accuracy:0.656192,validation accuracy:0.650057
epoch 449/600,training accuracy:0.656528,validation accuracy:0.650016
