epoch 0/200,training accuracy:0.540063,validation accuracy:0.540118
epoch 87/200,training accuracy:0.646010,validation accuracy:0.645298
epoch 88/200,training accuracy:0.645964,validation accuracy:0.645351
epoch 89/200,training accuracy:0.645991,validation accuracy:0.645399
epoch 90/200,training accuracy:0.646096,validation accuracy:0.645445
epoch 91/200,training accuracy:0.646063,validation accuracy:0.645420
epoch 92/200,training accuracy:0.646201,validation accuracy:0.645421
epoch 93/200,training accuracy:0.646169,validation accuracy:0.645541
epoch 94/200,training accuracy:0.646257,validation accuracy:0.645561
epoch 95/200,training accuracy:0.646221,validation accuracy:0.645577
epoch 96/200,training accuracy:0.646357,validation accuracy:0.645619
epoch 97/200,training accuracy:0.646395,validation accuracy:0.645774
epoch 98/200,training accuracy:0.646445,validation accuracy:0.645749
epoch 99/200,training accuracy:0.646643,validation accuracy:0.645795
epoch 100/200,training accuracy:0.646601,validation accuracy:0.645911
epoch 101/200,training accuracy:0.646654,validation accuracy:0.645863
epoch 102/200,training accuracy:0.646688,validation accuracy:0.645990
epoch 103/200,training accuracy:0.646682,validation accuracy:0.645990
epoch 104/200,training accuracy:0.646807,validation accuracy:0.646060
epoch 105/200,training accuracy:0.646831,validation accuracy:0.646128
epoch 106/200,training accuracy:0.646919,validation accuracy:0.646244
epoch 107/200,training accuracy:0.646891,validation accuracy:0.646221
epoch 108/200,training accuracy:0.647006,validation accuracy:0.646312
epoch 109/200,training accuracy:0.647100,validation accuracy:0.646410
epoch 110/200,training accuracy:0.647152,validation accuracy:0.646445
epoch 111/200,training accuracy:0.647183,validation accuracy:0.646544
epoch 112/200,training accuracy:0.647285,validation accuracy:0.646554
epoch 113/200,training accuracy:0.647202,validation accuracy:0.646578
epoch 114/200,training accuracy:0.647395,validation accuracy:0.646715
epoch 115/200,training accuracy:0.647425,validation accuracy:0.646766
epoch 116/200,training accuracy:0.647485,validation accuracy:0.646815
epoch 117/200,training accuracy:0.647540,validation accuracy:0.646827
epoch 118/200,training accuracy:0.647586,validation accuracy:0.646897
epoch 119/200,training accuracy:0.647667,validation accuracy:0.646923
epoch 120/200,training accuracy:0.647682,validation accuracy:0.646949
epoch 121/200,training accuracy:0.647853,validation accuracy:0.647038
epoch 122/200,training accuracy:0.647857,validation accuracy:0.646987
epoch 123/200,training accuracy:0.647924,validation accuracy:0.647038
epoch 124/200,training accuracy:0.647944,validation accuracy:0.647178
epoch 125/200,training accuracy:0.648058,validation accuracy:0.647233
epoch 126/200,training accuracy:0.648055,validation accuracy:0.647315
epoch 127/200,training accuracy:0.648194,validation accuracy:0.647381
epoch 128/200,training accuracy:0.648238,validation accuracy:0.647336
epoch 129/200,training accuracy:0.648349,validation accuracy:0.647483
epoch 130/200,training accuracy:0.648442,validation accuracy:0.647479
epoch 131/200,training accuracy:0.648597,validation accuracy:0.647523
epoch 132/200,training accuracy:0.648671,validation accuracy:0.647573
epoch 133/200,training accuracy:0.648682,validation accuracy:0.647714
epoch 134/200,training accuracy:0.648712,validation accuracy:0.647733
epoch 135/200,training accuracy:0.648808,validation accuracy:0.647850
epoch 136/200,training accuracy:0.648882,validation accuracy:0.647859
epoch 137/200,training accuracy:0.648955,validation accuracy:0.647899
epoch 138/200,training accuracy:0.649004,validation accuracy:0.647847
epoch 139/200,training accuracy:0.649117,validation accuracy:0.648086
epoch 140/200,training accuracy:0.649162,validation accuracy:0.648083
epoch 141/200,training accuracy:0.649321,validation accuracy:0.647988
epoch 142/200,training accuracy:0.649366,validation accuracy:0.648109
epoch 143/200,training accuracy:0.649468,validation accuracy:0.648183
epoch 144/200,training accuracy:0.649548,validation accuracy:0.648276
epoch 145/200,training accuracy:0.649567,validation accuracy:0.648390
epoch 146/200,training accuracy:0.649716,validation accuracy:0.648278
epoch 147/200,training accuracy:0.649694,validation accuracy:0.648479
epoch 148/200,training accuracy:0.649872,validation accuracy:0.648493
epoch 149/200,training accuracy:0.649877,validation accuracy:0.648501
epoch 150/200,training accuracy:0.649966,validation accuracy:0.648527
epoch 151/200,training accuracy:0.650077,validation accuracy:0.648612
epoch 152/200,training accuracy:0.650060,validation accuracy:0.648576
epoch 153/200,training accuracy:0.650080,validation accuracy:0.648692
epoch 154/200,training accuracy:0.650303,validation accuracy:0.648770
epoch 155/200,training accuracy:0.650405,validation accuracy:0.648825
epoch 156/200,training accuracy:0.650406,validation accuracy:0.648854
epoch 157/200,training accuracy:0.650494,validation accuracy:0.648964
epoch 158/200,training accuracy:0.650530,validation accuracy:0.649031
epoch 159/200,training accuracy:0.650650,validation accuracy:0.649010
epoch 160/200,training accuracy:0.650799,validation accuracy:0.649083
epoch 161/200,training accuracy:0.650802,validation accuracy:0.649216
epoch 162/200,training accuracy:0.650902,validation accuracy:0.649139
epoch 163/200,training accuracy:0.650915,validation accuracy:0.649212
epoch 164/200,training accuracy:0.650970,validation accuracy:0.649309
epoch 165/200,training accuracy:0.651121,validation accuracy:0.649286
epoch 166/200,training accuracy:0.651109,validation accuracy:0.649345
epoch 167/200,training accuracy:0.651244,validation accuracy:0.649388
epoch 168/200,training accuracy:0.651257,validation accuracy:0.649380
epoch 169/200,training accuracy:0.651308,validation accuracy:0.649433
epoch 170/200,training accuracy:0.651454,validation accuracy:0.649612
epoch 171/200,training accuracy:0.651598,validation accuracy:0.649604
epoch 172/200,training accuracy:0.651657,validation accuracy:0.649721
epoch 173/200,training accuracy:0.651648,validation accuracy:0.649724
epoch 174/200,training accuracy:0.651738,validation accuracy:0.649811
epoch 175/200,training accuracy:0.651866,validation accuracy:0.649945
epoch 176/200,training accuracy:0.651967,validation accuracy:0.649973
epoch 177/200,training accuracy:0.651927,validation accuracy:0.649994
epoch 178/200,training accuracy:0.652042,validation accuracy:0.650145
epoch 179/200,training accuracy:0.652120,validation accuracy:0.650255
epoch 180/200,training accuracy:0.652285,validation accuracy:0.650333
epoch 181/200,training accuracy:0.652234,validation accuracy:0.650371
epoch 182/200,training accuracy:0.652392,validation accuracy:0.650500
epoch 183/200,training accuracy:0.652461,validation accuracy:0.650611
epoch 184/200,training accuracy:0.652527,validation accuracy:0.650650
epoch 185/200,training accuracy:0.652705,validation accuracy:0.650754
epoch 186/200,training accuracy:0.652695,validation accuracy:0.650845
epoch 187/200,training accuracy:0.652829,validation accuracy:0.650874
epoch 188/200,training accuracy:0.652881,validation accuracy:0.650969
epoch 189/200,training accuracy:0.653044,validation accuracy:0.651085
epoch 190/200,training accuracy:0.652989,validation accuracy:0.651054
epoch 191/200,training accuracy:0.653133,validation accuracy:0.651124
epoch 192/200,training accuracy:0.653149,validation accuracy:0.651217
epoch 193/200,training accuracy:0.653302,validation accuracy:0.651194
epoch 194/200,training accuracy:0.653308,validation accuracy:0.651309
epoch 195/200,training accuracy:0.653411,validation accuracy:0.651403
epoch 196/200,training accuracy:0.653541,validation accuracy:0.651455
epoch 197/200,training accuracy:0.653616,validation accuracy:0.651586
epoch 198/200,training accuracy:0.653649,validation accuracy:0.651606
epoch 199/200,training accuracy:0.653691,validation accuracy:0.651746
Finished. Saving the model to /h/172/shawnlyu/projects/machine_learning/CSC2515Dota2DraftPredictionProject/algorithms/shawn/exp/fc_1.batch.pth
The best validation accuracy occurs at 199th epoch
